"CNPJ ENTIDADE";"NOME ENTIDADE";"NÚMERO CONVÊNIO";"ÓRGÃO CONCEDENTE";"MOTIVO DO IMPEDIMENTO"
"03835427000106";"ASSOCIACAO DE PRODUCAO E COMERCIALIZACAO DOS TRABALHADORES R";"481146";"Ministério do Meio Ambiente e Mudança do Clima - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"03835427000106";"ASSOCIACAO DE PRODUCAO E COMERCIALIZACAO DOS TRABALHADORES R";"512579";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03463771000103";"DISTRITO DE IRRIGACAO DOS PERIMETROS IRRIGADOS NUPEBA E RIACHO GRANDE";"615507";"Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03463771000103";"DISTRITO DE IRRIGACAO DOS PERIMETROS IRRIGADOS NUPEBA E RIACHO GRANDE";"579330";"Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"92740539000103";"ASSOCIACAO PORTUGUESA DE BENEFICENCIA INSOLVENTE";"823907";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"92740539000103";"ASSOCIACAO PORTUGUESA DE BENEFICENCIA INSOLVENTE";"842653";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"07476514000167";"MGLTM-MOVIMENTO DE GAYS, LESBICAS E TRANSGENEROS DE MANACAPURU - CONSCIENTIZACAO E EMANCIPACAO HOMOSSEXUAL";"568219";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"09201720000190";"FEDERACAO DE APOIO AS ORGANIZACOES DE PRODUTORES DOS PERIMETROS PUBLICOS DE IRRIGACAO - FAPID";"624540";"Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04020217000114";"COOPERATIVA DE FORMACAO E DESENVOLVIMENTO DO PRODUTO TURISTICO LTDA.";"700477";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"04020217000114";"COOPERATIVA DE FORMACAO E DESENVOLVIMENTO DO PRODUTO TURISTICO LTDA.";"734101";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"03840666000146";"ASSOCIACAO BAIANA DE AQUICULTURA E SAUDE - ABAQ";"517868";"Ministério da Pesca e Aquicultura - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"06037330000138";"ORGANIZACAO INTERNACIONAL DA JUSTICA DE PAZ";"534316";"Ministério da Educação - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"00528170000143";"ASSOC.DOS MORADORES CARENTES MOITA BONITA";"748566";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"00438998000100";"INSTITUTO AGOSTIN CASTEJON";"638260";"Ministério da Igualdade Racial - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"73837197000191";"ASSOCIACAO COMUNITARIA DOS MUNICIPES DE VITORINO FREIRE";"576269";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"04852242000164";"NAVEGAR AMAZONIA";"522791";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04852242000164";"NAVEGAR AMAZONIA";"541154";"Ministério da Cultura - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"87433280000100";"FUNDACAO CULTURAL GAUCHA MTG";"571913";"Ministério do Turismo - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"05132472000111";"ASSOCIACAO DOS MUNICIPIOS DO VALE DO CURU E SERRA DA URUBURETAMA-AMVCSU";"648077";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"11926300000112";"ASSOCIACAO DE ASSISTENCIA DE PROTECAO E ASSISTENCIA A MATERNIDADE E A INFANCIA DE VERTENTES, ESTADO DE PERNAMBUCO - APAMI";"510429";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"11926300000112";"ASSOCIACAO DE ASSISTENCIA DE PROTECAO E ASSISTENCIA A MATERNIDADE E A INFANCIA DE VERTENTES, ESTADO DE PERNAMBUCO - APAMI";"407971";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"11926300000112";"ASSOCIACAO DE ASSISTENCIA DE PROTECAO E ASSISTENCIA A MATERNIDADE E A INFANCIA DE VERTENTES, ESTADO DE PERNAMBUCO - APAMI";"547471";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"11926300000112";"ASSOCIACAO DE ASSISTENCIA DE PROTECAO E ASSISTENCIA A MATERNIDADE E A INFANCIA DE VERTENTES, ESTADO DE PERNAMBUCO - APAMI";"433870";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04051956000173";"ASSOCIACAO DOS AMIGOS DA EDUCACAO E CULTURA DO NORTE DO PARANA";"732967";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"04841055000185";"CASA LAUDELINA DE CAMPOS MELLO - ORGANIZACAO DA MULHER NEGRA";"637515";"Ministério das Mulheres - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"00857498000103";"ASSOCIACAO BRASILEIRA DE BARES E RESTAURANTES ABRASEL";"732374";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"07094413000121";"ASSOC. DE PEQ. PRODS. DE MEL E AGRICULTORES RURAIS DE SANTANA DO PIAUI";"579610";"Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"02739054000107";"ASSOCIACAO DOS PRODUTORES RURAIS DO ASSENTAMENTO PALMEIRAS";"513415";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"19574235000115";"CONSELHO DE DESENV SOCIAL DA PAROQUIA DE VARZELANDIA";"037234";"Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto";"DESCUMPRIMENTO DE CLAUSULA/CONDICAO DO INSTR."
"31250202000115";"INSTITUTO FELIPPE JOSE FAUSTINO";"006143";"Ministério da Justiça e Segurança Pública - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"02171509000122";"CENTRO AGROECOLOGICO DO LITORAL NORTE";"629093";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"54488986000110";"ECO ASSOCIACAO PARA ESTUDOS DO AMBIENTE";"725791";"Ministério da Pesca e Aquicultura - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"04263329000104";"REDE PARANAENSE DE TECNOLOGIA E INOVACAO - REPARTE";"517907";"Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto";"DESCUMPRIMENTO DE PRECEITOS DA LEI NR.8666/93"
"02939476000118";"CENTRO DE EDUCACAO POPULAR DE SAO SEBASTIAO";"726086";"Ministério da Cultura - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"02939476000118";"CENTRO DE EDUCACAO POPULAR DE SAO SEBASTIAO";"701291";"Ministério da Cultura - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"34281915000134";"ASSOCIACAO TENDA DE OLORUM";"703677";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07205802000187";"CONSELHO DO POVO INDIGENA INGARICO";"729431";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07205802000187";"CONSELHO DO POVO INDIGENA INGARICO";"730433";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"00985693000119";"MARACATU LEAO VENCEDOR";"554225";"Ministério da Cultura - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"01719608000133";"CORTE DA PLLANNTTA MYLLGGY INTERCAB";"537334";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"06248185000134";"A CASA PRO CIDADANIA";"522852";"Ministério do Turismo - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"03295754000104";"ASSOCIACAO RIO ESPERANCA";"564801";"Ministério do Esporte - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"17398561000193";"ASSOCIACAO DE PROTECAO A MATERNIDADE E A INFANCIA";"632348";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04726438000102";"ASSOCIACAO DE SERTANEJOS DE BARRA MANSA E REGIAO";"701637";"Ministério do Esporte - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04726438000102";"ASSOCIACAO DE SERTANEJOS DE BARRA MANSA E REGIAO";"723447";"Ministério do Esporte - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"01619799000161";"ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MANACAP";"498135";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"83213546000158";"GRUPO DE APOIO A AGRICULTURA FAMILIAR EM R D FRONTEIRA";"461744";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"83213546000158";"GRUPO DE APOIO A AGRICULTURA FAMILIAR EM R D FRONTEIRA";"420494";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"83213546000158";"GRUPO DE APOIO A AGRICULTURA FAMILIAR EM R D FRONTEIRA";"487536";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"83213546000158";"GRUPO DE APOIO A AGRICULTURA FAMILIAR EM R D FRONTEIRA";"512998";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"92519818000133";"ASSOCIACAO CULTURAL RECULUTA";"567604";"Ministério do Turismo - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"78626348000186";"FEDERACAO BRASILEIRA DE ENTIDADES DE CEGOS";"378538";"Ministério da Educação - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"05002081000182";"FEDERACAO DAS ARTES E ESPORTES DO CEARA - FEARTE";"710893";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"22986392000142";"COOP MISTA DE PRODUTORES RURAIS DA TRANSAMAZONICA LTDA";"467603";"Ministério do Meio Ambiente e Mudança do Clima - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"05582954000173";"ASSOCIACAO BUMBA MEU BOI D AGUA";"556681";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"49270671000161";"SANTA CASA DE CARIDADE E MATERNIDADE DE IBITINGA";"649841";"Ministério da Saúde - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"25033853000150";"ASSOCIACAO QUASAR DE CULTURA";"708986";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"06010419000100";"AGENCIA DE DESENVOLVIMENTO REGIONAL - ADRVALE";"728491";"Ministério do Trabalho e Emprego - Unidades com vínculo direto";"NAO APRESENTOU O RELATORIO FISICO-FINANCEIRO"
"06010419000100";"AGENCIA DE DESENVOLVIMENTO REGIONAL - ADRVALE";"752326";"Ministério do Trabalho e Emprego - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"06010419000100";"AGENCIA DE DESENVOLVIMENTO REGIONAL - ADRVALE";"600157";"Ministério do Trabalho e Emprego - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"08195480000103";"CONSELHO DE MORADORES CULTURA E EVENTOS DO BAIRRO DA LIBERDADE";"703704";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"05687070000183";"ASSOCIACAO DOS AGRICULTORES FAMILIARES DO ASSENTAMENTO SAO PAULO - AAFASP";"517606";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"08080443000141";"ASSOCIACAO REGIONAL DOS TRABALHADORES E TRABALHADORAS NA AGRICULTURA FAMILIAR DO NOROESTE MINEIRO";"577898";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"08080443000141";"ASSOCIACAO REGIONAL DOS TRABALHADORES E TRABALHADORAS NA AGRICULTURA FAMILIAR DO NOROESTE MINEIRO";"577903";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02513896000138";"CENTRO DE DESENVOLVIMENTO COMUNITARIO DE LAGOA DE DENTRO";"367844";"Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"04287040000117";"ASSOCIACAO COMUNITARIA DE RADIO GURINHATAENSE-RADIO NOVO HORIZONTE";"526158";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"04287040000117";"ASSOCIACAO COMUNITARIA DE RADIO GURINHATAENSE-RADIO NOVO HORIZONTE";"511197";"Ministério do Turismo - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02690210000184";"ASSOCIACAO DOS TRABALHADORES RURAIS DO ASSENTAMENTO NOVA VIDA II";"526520";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"NAO CUMPRIU COM OS RECURSOS DA CONTRAPARTIDA"
"06033859000183";"INSTITUTO DE CAPACITACAO E PESQUISA PARA A PEQUENA AGRICULTURA NO CERRADO";"579253";"Ministério do Meio Ambiente e Mudança do Clima - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"06696286000178";"ASSOCIACAO DOS E DAS PROFISSIONAIS DO SEXO E CONGENERES DO ESTADO DO RN";"636758";"Ministério das Mulheres - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"04953646000144";"CONSELHO DAS ORGANIZACOES INDIGENAS DO POVO JAVAE DA ILHA DO BANANAL";"509670";"Ministério da Saúde - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"07045204000198";"ASSOCIACAO DE AGRICULTORES E FAMILIARES DO NUCLEO FLORESTAN FERNANDES";"750092";"Ministério do Esporte - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07337536000146";"INSTITUTO TERREIROS DO FUTURO EDUCACAO E IDENTIDADE";"700673";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"35745520000108";"CENTRAL DAS ASSOCIACOES DE AGRICULTURA FAMILIAR - CEAPA";"633984";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"DESCUMPRIMENTO DE CLAUSULA PELO CONVENENTE"
"01024643000138";"UNIAO DOS VEREADORES DO ESTADO DE SAO PAULO UVESP";"605641";"Ministério do Turismo - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04776109000176";"NUCLEO DE PRODUCOES CULTURAIS E ESPORTIVAS - NUPROCE";"594119";"Ministério do Turismo - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04776109000176";"NUCLEO DE PRODUCOES CULTURAIS E ESPORTIVAS - NUPROCE";"631738";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"04367782000152";"ORGANIZACAO NAO GOVERNAMENTAL ANJO MENINO";"728483";"Ministério do Trabalho e Emprego - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"35146042000110";"ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS";"426866";"Ministério da Educação - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"00162034000182";"ASSOCIACAO PAIS E AMIGOS EXCEPCIONAIS APAE ANAURILANDIA";"565043";"Ministério da Educação - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"05619125000118";"INSTITUTO CENTRO-BRASILEIRO DE CULTURA";"590974";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"05619125000118";"INSTITUTO CENTRO-BRASILEIRO DE CULTURA";"600694";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"05619125000118";"INSTITUTO CENTRO-BRASILEIRO DE CULTURA";"593035";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"05619125000118";"INSTITUTO CENTRO-BRASILEIRO DE CULTURA";"565587";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"05619125000118";"INSTITUTO CENTRO-BRASILEIRO DE CULTURA";"652421";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"05619125000118";"INSTITUTO CENTRO-BRASILEIRO DE CULTURA";"660333";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"05619125000118";"INSTITUTO CENTRO-BRASILEIRO DE CULTURA";"622933";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"05619125000118";"INSTITUTO CENTRO-BRASILEIRO DE CULTURA";"569112";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"05619125000118";"INSTITUTO CENTRO-BRASILEIRO DE CULTURA";"588775";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"05619125000118";"INSTITUTO CENTRO-BRASILEIRO DE CULTURA";"552713";"Ministério do Turismo - Unidades com vínculo direto";"UTILIZOU OS RECURSOS EM DESACORDO C/PROG TRAB"
"05619125000118";"INSTITUTO CENTRO-BRASILEIRO DE CULTURA";"601013";"Ministério do Turismo - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"05619125000118";"INSTITUTO CENTRO-BRASILEIRO DE CULTURA";"577744";"Ministério do Turismo - Unidades com vínculo direto";"ATRASO NA DEVOLUCAO DE RECURSOS"
"05619125000118";"INSTITUTO CENTRO-BRASILEIRO DE CULTURA";"593694";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"05662384000121";"SOCIEDADE DE CULTURA TOCANDO A VIDA";"595710";"Ministério da Cultura - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"04941210000135";"ASSOCIACAO DOS ARTESAOS DA ESTACAO DA LUZ";"556117";"Ministério da Cultura - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"05605516000183";"CENTRO CULTURAL E DE ACAO SOCIAL NA AMAZONIA - CASA";"582569";"Ministério da Cultura - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03521618000195";"GENIUS INSTITUTO DE TECNOLOGIA";"515643";"Ministério do Desenvolvimento, Indústria, Comércio e Serviços - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"03521618000195";"GENIUS INSTITUTO DE TECNOLOGIA";"599290";"Ministério do Desenvolvimento, Indústria, Comércio e Serviços - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"03521618000195";"GENIUS INSTITUTO DE TECNOLOGIA";"579895";"Ministério da Ciência, Tecnologia e Inovação - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02042513000190";"INSTITUTO BRASIL CENTRAL IBRACE";"727314";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"02042513000190";"INSTITUTO BRASIL CENTRAL IBRACE";"702863";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"01612381000122";"SOCIEDADE GOIANA DE PECUARIA E AGRICULTURA";"700048";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"01612381000122";"SOCIEDADE GOIANA DE PECUARIA E AGRICULTURA";"734020";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"01612381000122";"SOCIEDADE GOIANA DE PECUARIA E AGRICULTURA";"625055";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"01612381000122";"SOCIEDADE GOIANA DE PECUARIA E AGRICULTURA";"703351";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07630669000106";"FUNDACAO DE CULTURA ASSISTENCIA SOCIAL E SAUDE DA PARAIBA";"705684";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07630669000106";"FUNDACAO DE CULTURA ASSISTENCIA SOCIAL E SAUDE DA PARAIBA";"703309";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07630669000106";"FUNDACAO DE CULTURA ASSISTENCIA SOCIAL E SAUDE DA PARAIBA";"703613";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07630669000106";"FUNDACAO DE CULTURA ASSISTENCIA SOCIAL E SAUDE DA PARAIBA";"703825";"Ministério do Turismo - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"06331877000141";"INSTITUTO DE ECONOMIA SOLIDARIA DE BRAZLANDIA E ENTORNO";"701849";"Ministério do Esporte - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"08262493000140";"INSTITUTO BRASIL DE ARTE, ESPORTE, CULTURA E LAZER - INBRASIL";"739360";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"08262493000140";"INSTITUTO BRASIL DE ARTE, ESPORTE, CULTURA E LAZER - INBRASIL";"737450";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"08262493000140";"INSTITUTO BRASIL DE ARTE, ESPORTE, CULTURA E LAZER - INBRASIL";"747957";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
